Id,Tweet,following,followers,actions,is_retweet,location,Type
11923,State's largest solar facility now operational https://t.co/Cjgl7Qaqya https://t.co/aJOP3Qnb78,8290.0,19312.0,11159.0,0.0,Tunisia,Spam
8066,"It's from Back to the Future II, but I don't catch the context",0.0,17000.0,,1.0,"Starkville, MS",Quality
8014,Meanwhile on Facebook...You straight heauxs be doing THE MOST to keep a nigga. Aint no way aint no way aint no way!pic.twitter.com/JWFTiDcxZ3,0.0,0.0,148.0,0.0,"Where I'm At,  TX",Quality
1237,Police activity reported in NE Albuquerque https://t.co/MSzadFlhlj https://t.co/GSWCNpLlEx,61.0,13.0,1514.0,0.0,the rock show.,Spam
10766,NE Seward Avenue construction wraps up in time for Fiesta Mexicana https://t.co/iwFHDP2oOo https://t.co/dGIs43Svlr,6059.0,25810.0,51778.0,0.0,Long Beach & Bakersfield,Spam
11675,#sports Giants' Pierre-Paul injured in fireworks accident,6667.0,12563.0,11280.0,0.0,Tavistock and Okehampton,Spam
8521,Camden grocer gets 2 years in prison for $1.2M food stamp scheme https://t.co/6yfFe4OA12,3738.0,4127.0,10768.0,0.0,TomorrowLand,Spam
6022,"On the bright side, I think they've found cures for Huntington's and cystic fibrosis, seeing as they weren't even in the paper  #ocrbiology",0.0,0.0,1273.0,0.0,london - lavapiés,Quality
341,An Updated real time Interpretation - 69 #realtime Things You Need To Know. Please Retweet http://buff.ly/1sbQTz0,0.0,0.0,0.0,0.0,,Quality
10411,@Roger999Green fantastic shot #lakedistrict Thanks for sharing :)https://twitter.com/Roger999Green/status/732562652405305344 …,0.0,0.0,,0.0,"The Lake District, Cumbria, UK",Quality
10541,Peanut butter.  #My2017BiggestHope,7010.0,9202.0,26526.0,1.0,hosticide squad | moe | marysa,Spam
2283,Seven Questions for Abortion Supporters in Light of the Planned Parenthood Scandal http://t.co/idEOdCSMps,64.0,192.0,4846.0,1.0,Hamilton Ontario,Spam
1803,"Visited #EducationFair2016 at Inter park hotel #Sukkur @usconsulatekhi 
Different stalls 2 attract youth @dawn_compic.twitter.com/q3ky0qlyMR",0.0,10400.0,6.0,0.0,Khairpur,Quality
3410,#IHatePokemonGoBecause my boss never lets me come into his office to catch a pokemon #PokemonGO https://t.co/hlpBcfz8g8,3414.0,1991.0,2846.0,1.0,"Lorain, OH",Spam
1600,"Trains, Planes And Automobile Accidents #CaliforniaMovies",3142.0,3579.0,2861.0,0.0,"Bellingham, WA",Spam
5913,USS Harry S Truman launches airstrikes against #IS from #Mediterranean   https://t.co/BD3N3EIQZb https://t.co/wyPUKp1T39,8760.0,19326.0,5572.0,0.0,Florida,Spam
5481,done yerin,0.0,0.0,,0.0,"Lincolnshire, KY",Quality
7856,That's more like it... #WetheOther #RTZpic.twitter.com/UueKtRItCd,0.0,46300.0,,0.0,Toronto,Quality
9742,"IFLV_M  Guess you can hide, won't see with camo  https://t.co/k7JYUlfEYn",967.0,493.0,323.0,0.0,Pendleton Oregon,Spam
7305,Watermelon poptarts actually exist lmao @kelsey_vsetecka,0.0,0.0,0.0,0.0,"Charles City, Iowa",Quality
3220,"End House is under attack.
Nature has its final say.
THE DEAD GAME
http://bit.ly/1lFdqNj 
#BOOKSPECIALS #horrorpic.twitter.com/drDZhmDiNn",12800.0,46600.0,,0.0,New York,Quality
8404,#ItsRiskyTo tug on Superman's cape. Spit into the wind. Pull the mask off that old Lone Ranger.,5376.0,6291.0,7552.0,1.0,#6666,Spam
8909,Beautiful and meaningful signs at the #sciencemarchnyc  #sciencemarch https://t.co/03TMn7ZZ57,1681.0,1592.0,4415.0,1.0,"Minneapolis, Minnesota",Spam
4880,Pennsylvania families win $4.2 million damages in fracking lawsuit  #environment,8649.0,12298.0,18083.0,0.0,방탄소년단 follows,Spam
4588,Texas home raided for operating makeshift casino https://t.co/LWrdoQgHkl https://t.co/moTr9WgEsM,5157.0,16533.0,18838.0,0.0,San Francisco/New York,Spam
2802,buy less kellogs https://t.co/XnAGVKJQBV,2569.0,2078.0,2331.0,1.0,"Stockholm, Sweden",Spam
4707,Is it the weekend yet? @IntrigueVegas on Saturday and @BBMAs on Sunday!pic.twitter.com/nQRXBeOozP,0.0,175000.0,108.0,0.0,,Quality
1782,#ReasonsToLeaveEU So Ray Winstone never plays Beowulf again.,1609.0,1528.0,3041.0,1.0,773 ✈️931 ✈️Unknown,Spam
12135,BREAKING : NY Cop Sues Over De Blasios Anti-Police Policies https://t.co/OnGnfvnlou https://t.co/ozyrQImDnv,0.0,0.0,61.0,0.0,SYCO ENTERTAINMENT. LA/LONDON,Spam
7087,https://t.co/W4xLLV3Hik,3977.0,4049.0,368.0,0.0,ATL,Spam
2750,#alba Liberals are Now Being FORCED to Acknowledge the Violent Alt-Left https://t.co/UbQ5pAGBwN #albanis https://t.co/rX6NBCWre2,19.0,0.0,811.0,0.0,"Orange County, CA",Spam
11864,Lmao. Make up your damn minds!https://twitter.com/SkySportsNewsHQ/status/732586762384576513 …,0.0,0.0,0.0,0.0,Yahuza,Quality
2677,Pol starts national campaign to stop deportation of NYC 9/11 hero https://t.co/L920JcHCDF https://t.co/zohQ2dj0oU,10434.0,61695.0,56133.0,0.0,SUITCASE in SOUTH AFRICA.,Spam
10197,In who? https://twitter.com/jaaaaaymomma/status/732583632515309568 …,0.0,0.0,9.0,0.0,Atlanta fucking Georgia,Quality
9569,Curated HedgeBz \| Beware of the Undertow in the Sea of Volatility $VIX https://t.co/F71WL2MVs0,990.0,133.0,61.0,0.0,UK & ROI,Spam
9120,Shut up and do yo workhttps://twitter.com/amyalanise/status/732588642884030464 …,0.0,0.0,,0.0,,Quality
6575,Tucker and Steyn Expose Insanity Behind Latest Liberal Meltdowns https://t.co/UVJMGgluca https://t.co/npAT6Q052w,4774.0,2736.0,5169.0,0.0,"Ottawa, Canada",Spam
2258,How a website can help you quit your day job faster http://wp.me/p56YLC-rP  #onlinebusiness #wordpress,0.0,0.0,0.0,0.0,"Los Angeles, CA",Quality
2277,#QuintonioLeGrier called 911 on the day he was shot by #cops  https://t.co/3apNiSGqGE #BlackLivesMatter https://t.co/nosQdY7k2G,4096.0,2205.0,933.0,0.0,EXO9,Spam
11474,Russia faces May deadline for Olympic return  #sports,8648.0,12296.0,18170.0,0.0,bts rv loona exid,Spam
10784,GOP FELLOWSHIP OF JUDAS!Republican Party Has Spent $0 On TV Ads 4 Trump After Spending $42 Million 4 Romney In 2012! https://t.co/1w3me4oeey https://t.co/4CM0G9YZqw,1941.0,2459.0,14307.0,1.0,Francistown Botswana,Spam
8956,Now Playing: Lil Dutty (@LilDuttyMusic) - Ground up -&gt; https://t.co/eMX9JgTv3v,1214.0,1030.0,5728.0,1.0,yuh muddacunt,Spam
11342,EU grants 348 million euros in aid for Syrian refugees in Turkey  #world #news,14084.0,13224.0,42199.0,0.0,Minding my Business 😘,Spam
12420,It's great to see our Virtual Vendor @Buncee @PlumGeek @DroneBlocks @VariQuest @campedmo @Wonderopolis @CubitEdTechpic.twitter.com/2U8WAuTGIr,0.0,0.0,,0.0,,Quality
10137,MT @Texastweetybird: Ted Cruz prays for America &amp; so do I. https://t.co/XGb7jLWqhN #CruzCrew #PJNET,234.0,208.0,1047.0,1.0,LA&NY,Spam
1649,"These are not the actions of one man @NancyPelosi, These are the actions of the millions of people who voted for our President Trump @POTUS https://t.co/vgL4x1515O",2335.0,2729.0,27587.0,1.0,Sudbury,Spam
9777,NYC urged to give 10% apartments on public land to homeless https://t.co/KuBOQbXt8S,8818.0,61083.0,41840.0,0.0,PA,Spam
7347,The Black Authority: 8-7-2016: The Cost of Befriending Bummy People https://t.co/anfZZnvLuZ @TheBlackChannel  #KorrynGaines,938.0,843.0,1495.0,1.0,hoseok’s LAP,Spam
4657,Finally the kid knows his place,0.0,0.0,0.0,0.0,"where I can kick,I'll be there",Quality
8534,"Happy Happy Birthday to the original King of the Gil 
#DolceAmoreBawipic.twitter.com/QSMcG59ArE",0.0,13000.0,,0.0,LizQuen Universe,Quality
7410,Today marks the first anniversary of my first #Constantine LT-read! Celebrating Saturday! https://www.comixology.com/Hellblazer-120/digital-comic/17450?ref=c2VhcmNoL2luZGV4L2Rlc2t0b3Avc2xpZGVyTGlzdC9pdGVtU2xpZGVy …pic.twitter.com/WRDdUgEMvb,0.0,0.0,,0.0,,Quality
10499,Pittsburgh daycare among targets in 'significant' drug raid  #local,5830.0,16560.0,26108.0,0.0,Iran,Spam
3491,The Hit List For May 2016 http://ift.tt/20TERpe,0.0,0.0,0.0,0.0,,Quality
158,"1.Not leaving my room
2.Not leaving the house
3.Missing someone's birthday party

My childhood punishments have become my adult hobbies.",0.0,22000.0,,0.0,"Bristol, UK",Quality
5489,Lol Chris got ordained today so he could marry Nat and I pic.twitter.com/bCWjyHJWXT,0.0,0.0,,0.0,"Elf Tower, New Mexico",Quality
11280,'@FoxNews @realDonaldTrump ',27227.0,31426.0,3930.0,0.0,"Kew, UK",Spam
3850,"Your pain and hardships do not define you, but the way you respond to them can help mold and shape you.",0.0,77800.0,305.0,0.0,Southern California,Quality
9134,Throw the phone in the air on self timer and hope for the best.https://twitter.com/ImHalfSpanish/status/732091405619728384 …,0.0,0.0,,0.0,,Quality
5510,"Car drives into reservoir; 2 pedestrians injured by truck; tornado reported in Vermilion: Overnight News Links: Also, Clevelan...  #crime",11857.0,14060.0,8876.0,0.0,Bodegraven,Spam
3284,let's do the things that we say on text,13900.0,190000.0,761.0,0.0,,Quality
4228,"Don't know that much about Guy Clark tbh but this is a fantastic song- ""My Favorite Picture of You"" https://youtu.be/seONAflxevI",0.0,0.0,0.0,0.0,Vancouver,Quality
498,"I'm up, I'm up.",0.0,275000.0,236.0,0.0,NYC,Quality
1517,"My mom has always said ""the only man who deserves you, is the one who thinks he doesn't""",0.0,0.0,,0.0,,Quality
7344,I haven't done a single thing all semester,0.0,0.0,,0.0,"Omaha, NE  ✈️ Murfreesboro, TN",Quality
6866,160517 Tiffany at Sukira ~ Kiss the Radio -2- So Cute! #IJWDpic.twitter.com/HlxA88GAK4,0.0,26400.0,618.0,0.0,Bangkok,Quality
8205,"""Sorry Boo, yea I bark at you, but don't you bark at me""pic.twitter.com/iAMNm99Y2Z",0.0,0.0,,0.0,"Little Elm, TX",Quality
4954,Life is a journey. There will always be another goal or challenge. Enjoy where you are on the way to where you’re going.,0.0,8710000.0,,0.0,,Quality
11980,"Her Husband Dropped A Wallet With $1,500. She Was Stunned By What A Teen Did With It https://t.co/cI0ycUVS8a",4971.0,936.0,1356.0,0.0,"Vermont, USA",Spam
11916,notice me senpai,0.0,0.0,0.0,0.0,,Quality
7864,Politics - Buhari Invites Jonathan to Aso Rock http://nigerianbulletin.com  http://lm.facebook.com/l.php?u=http%3A%2F%2Fow.ly%2Fdxby300hkNy&h=qAQHum3K6&enc=AZP7iDA7jcdSKhz2OGxHLrWDKMJJFCV382-4WMvr9ZZMV5NlysSPN6spQOjaTJwVE6Zuw2itU_2LGK76PxPeVERD3rv882Poz61X7RtHw8wabtxyfu8UtelM3SFJ7kejel0KBHN2p2DsVkUYOInzlNWs&s=1 …,0.0,0.0,,0.0,,Quality
3785,I need something like us pic.twitter.com/UcmaYMcJEF,26000.0,1600000.0,,0.0,,Quality
12291,Queenpic.twitter.com/SN4O5AyolP,0.0,37900.0,,0.0,,Quality
1195,5 today. So incredibly proud of how he's turning into an incredibly talented and well rounded… https://www.instagram.com/p/BFgrKIJP7T9/,0.0,0.0,,0.0,"Heacham, Kings Lynn, Norfolk",Quality
659,"jo msg kraha hai i give u happy,",0.0,0.0,0.0,0.0,"Karachi, Pakistan",Quality
5785,Goodmorning mentions?,0.0,0.0,,0.0,"Maryland, USA",Quality
11514,"#breathhope4shama
https://www.facebook.com/breath.hope4shama/ … …
Raising funds for a cancer patient.
A/C#099689236010
plz help&donate 
76",0.0,0.0,0.0,0.0,,Quality
1055,Blame it on the sun. This is seriouspic.twitter.com/qNVtGwGxVp,10900.0,53900.0,567.0,0.0,"Lagos, Nigeria",Quality
5138,.@Nas x @RonHermanDotCom unveiled the #Ghostbusters Fashion Collection in LA - with an appearance by #RayParkerJr!pic.twitter.com/vF5pfXa8ot,0.0,67600.0,,0.0,,Quality
8417,"Middle eastern men buy 60 cell phones from Walmart at 3 AM in the rural Missouri BTW they're Muslim, move along  nothing to see here",538.0,220.0,581.0,1.0,"Morgan State University, Baltimore",Spam
10056,Did You Know the Black Panthers Inspired Norman Lear to Create The Jeffersons? https://t.co/mZXORINlPV,1888.0,2822.0,532.0,0.0,KUL  🇲🇾,Spam
1593,"[HAPPY BIRTHDAY TAEYANG]
originally posted by http://yg-life.com 
@Realtaeyang #HAPPYTAEYANGDAY #HAPPYBAEBAEDAYpic.twitter.com/Lib0qxwsyr",0.0,5050000.0,,0.0,"Seoul, Korea",Quality
3837,Coming down to meet you all soon,16900.0,136000.0,,0.0,"Cincinnati, OH",Quality
8759,#alexa NYC Subway Passengers Just Got TRIGGERED! https://t.co/LZ4WN6K4qm #alexdr https://t.co/C4pPZBiQZ5,34.0,6.0,3344.0,0.0,The Vaal,Spam
10307,"Government Blocks Office Depot-Staples Merger, Opens Way For Amazon Retail Dominance - Forbes http://dlvr.it/LKszyC",0.0,0.0,0.0,0.0,,Quality
4855,Inside #ISIS prison where extremists tortured women kept as sex slaves  https://t.co/DXMD8PKEDx https://t.co/K7NRmO1IK2,5445.0,24188.0,8300.0,0.0,Abuja and PortHarcourt Nigeria,Spam
9764,"""We have to teach cultural consciousness ALONG SIDE the academics of the classroom. Reading and arithmetic is insufficient."" @MsPackyetti",534.0,315.0,860.0,1.0,20181006 DAY6 in MANILA,Spam
4589,#TopVideo Aid efforts in Vanuatu intensify http://t.co/z2oIbV8MC0,620.0,63.0,1958.0,0.0,Kuala Lumpur,Spam
7281,Gotta go back... Fucking joke,0.0,0.0,,0.0,,Quality
9418,Trump staffer says 'mistake' led to Melania Trump speech kerfuffle  #politics,4516.0,3163.0,20611.0,0.0,Molly,Spam
2318,"RT Ronald2htx: Change is painful when inflexible, move on to allow POTUS to continue the agenda of American voters. https://t.co/owaFQX5C2l",1958.0,710.0,950.0,1.0,"Northern Michigan, USA",Spam
5520,We're currently having this issue worked on & should be resolved by tomorrow. Debs,56500.0,519000.0,,1.0,UK,Quality
4494,A Letter to Bernie's Millennials (from a Bernie Boomer) https://creativesystemsthinking.wordpress.com/2016/05/01/a-letter-to-bernies-millennials-from-a-bernie-boomer/ … via @wordpressdotcom,0.0,0.0,0.0,0.0,,Quality
9970,#bellingham #murals by stillwillchilluntil http://ift.tt/1Xe5p4l pic.twitter.com/p5H0pFCpPh,0.0,0.0,0.0,0.0,"Bellingham, WA",Quality
9466,516 projects still alive under new Florida House rules for hometown spending https://t.co/BPXigmTbAC https://t.co/8tJOJSvOdM,10494.0,19639.0,4066.0,0.0,wandering in the beauty world,Spam
8477,BAM!! Keeping it real @carrerapulse https://t.co/GF93R0pKvH,838.0,800.0,4999.0,1.0,misandry island,Spam
9079,U.S. may send more strategic weapons to Korean peninsula: South Korea  #world #news,14318.0,13279.0,23058.0,0.0,New World,Spam
779,Girding my loins and I get sent home?,4049.0,4501.0,5394.0,1.0,In her’s,Spam
3007,toler suffered repeated mushing and didn't even get his money's worth on that face mask penalty. damn homie.,408.0,768.0,6977.0,1.0,"INDIA,NEW DELHI",Spam
4432,Islamic State advances against Syrian rebels near Turkish border: monitor  #news,10191.0,11271.0,26211.0,0.0,Dusable's dystopian bohemia.,Spam
695,"Sir, I think this a Last Chance we have Under Our Lion Gen Raheel Sharif, Sir We Loved you, Why you don't love us?",0.0,0.0,,1.0,"Karachi, Pakistan",Quality
4623,"After some rest and base training, some more intensity coming up in beautiful Norway! @tourofnorwaypic.twitter.com/cByV6Rjy8b",0.0,0.0,,0.0,"Sittard-Geleen, Nederland",Quality
1531,Going to a doctors appointment by myself!!!! I finally feel like an adult and it's terrifying,0.0,0.0,10.0,0.0,IG: sarahwilkinsonn,Quality
11245,I got mine but Simpsons sub won't let me charge my dang phone,0.0,0.0,,0.0,"Valley, AL",Quality
3395,One injured in Bloomfield house fire  #local,0.0,9.0,2454.0,0.0,"Berlin, Germany",Spam
6542,"Finished up a post about the Draft Lottery tonight. It has a collection of mock draft info, and Henry Ellenson is all over the place. #mubb",0.0,0.0,0.0,0.0,"Milwaukee, WI",Quality
7997,A system of licensing and registration is the perfect device to deny gun ownership to the bourgeoisie. -Vladimir Ilyich Lenin,568.0,381.0,888.0,1.0,"Sunderland, UK",Spam
5803,"Also, for the December issue of @CulturedMag, I profiled painter Hugo McCloud. ""Veiled,"" his new show opens today. https://t.co/ascztN2y9n https://t.co/B9wej8HEcb",793.0,910.0,3066.0,1.0,18+ only!,Spam
5065,Wife of #Miami-Dade cop killed after her bicycle was struck by a vehicle http://usnewsnow.org/?p=130326 pic.twitter.com/KwuL7GOO1B,13100.0,15800.0,0.0,0.0,World Wide Web,Quality
7853,#jud Imran Awan Scandal EXPLODES  THIS Could Be the Undoing for the DNC! https://t.co/omwXw1F0gF #jud https://t.co/1xQmKF93Uh,987.0,51.0,25.0,0.0,"columbia, sc",Spam
4314,Tsarnaev gets hearing on motion for new trial #DemnDebate #2A,84.0,67.0,511.0,0.0,"Brighton, MI",Spam
12093,#AsPresidentIWill break a two party system,400.0,529.0,824.0,0.0,$$$$$,Spam
3236,"Most of us probably feel we couldn't be free without newspapers, and that is the real reason we want the newspapers to be free.",217.0,33.0,461.0,0.0,#트와이스,Spam
3868,lucky bitch,0.0,0.0,,1.0,"New Jersey, USA",Quality
8725,"*One Dance comes on radio*

Me: oi can you serve, I wanna listen to this
Boss: yes, sir!",0.0,0.0,,0.0,"Sydney, Australia",Quality
3485,"Giuliani withdraws name, speaks out on Trump post: Its one thing to have a team of rivals, but enemies, no https://t.co/j5H2pl2v0N https://t.co/XgbauP2Mqf",1635.0,1440.0,2521.0,1.0,"Delft, The Netherlands",Spam
7160,Trail in cyber heist suggests hackers were Chinese: senator  #tech,8625.0,12286.0,19333.0,0.0,tampa bae,Spam
5927,#Karate was how @SamMcIlveen learned to escape the stress of #startuplife. https://www.facebook.com/techtownkw/photos/a.1841162116108269.1073741828.1817553181802496/2012188115672334/?type=1&theater … What's your stress reducer?,0.0,0.0,0.0,0.0,,Quality
10128,"King Salman and the 1,000 lashes - @WSJopinion editorial http://t.co/TGVRsx6KYf #backlash #RaifBadawi",68.0,151.0,5425.0,1.0,"Albert Square, Cobbles, Dales",Spam
8923,the baby deal pic.twitter.com/HAz0TdlAkr,0.0,28400.0,,0.0,,Quality
6627,IM SO OMG MONSTA X WHAT THE HELL IS HAPPE ING,0.0,0.0,0.0,0.0,1d,Quality
3735,Can't let that mailman get away with your box of awesome!,0.0,39400.0,,0.0,St. Louis,Quality
9318,Live Trump-Clinton presidential debate coverage tonight (9/26/16) and fact check https://t.co/e0Ge5iAGvG,3740.0,4126.0,10310.0,0.0,Palos Hills Illinois,Spam
4659,Police investigate report of flasher at Henry County store https://t.co/9Z3GVtTjrc \| https://t.co/1KPXto2HfW https://t.co/N2apdXlOfH,5295.0,16212.0,11645.0,0.0,"Puerto Rico, Gran Canaria",Spam
1513,Lol would be good to see. But our idea of going mental is 2-0,0.0,0.0,,1.0,Royston Vasey,Quality
8138,EPA Chief: Carbon Dioxide Not a Primary Contributor to Global Warming https://t.co/dojxrm7Qln,2171.0,2126.0,5215.0,1.0,Iowa,Spam
12322,I'm about to do a thread on childhood social networks,0.0,0.0,1428.0,0.0,HTX-PG,Quality
6488,RT AndyHortin: Susan Rice was knowingly the one who unmasked Trump transition team  names. Yet flat out lied about https://t.co/LyjbQAscNO,1735.0,970.0,3751.0,0.0,Connecticut,Spam
11184,This is why I don't trust people.,0.0,0.0,0.0,0.0,"Imus, Cavite",Quality
2360,Don't allow a hater with no ambition or drive to achieve kill your dreams. Get up and get it!,0.0,12600.0,6.0,0.0,NYC-Worldwide,Quality
5518,#MyNewYearStartedWith political news. Damn!,1169.0,705.0,1148.0,1.0,KRIS ❤CHANYEOL,Spam
5334,Islamic State Militants Hang Boy & Beat Him  Film The Torture  BB4SP http://t.co/luBO84yK7e,74.0,150.0,3764.0,1.0,오타모에,Spam
4806,BREAKING: Second Activist Judge Halts Trumps Travel Ban https://t.co/rZOKRC6abD,4717.0,1757.0,2424.0,0.0,"Buffalo NY,",Spam
1407,"#Clinton has too many foreign sponsors, dont you think so? #DemDebate #DemnDebate",544.0,398.0,1315.0,0.0,"Madrid, Spain",Spam
938,Hillary is totally controlled by her donors and she will do whatever they say!   #Debate #debatenight,40148.0,44396.0,5039.0,0.0,"Bourbonnais, IL",Spam
9037,Economists on the TAX CUTS and JOBS ACT:  The enactment of a comprehensive overhaul - complete with a lower corporate tax rate - will IGNITE our ECONOMY with levels of GROWTH not SEEN IN GENERATIONS... https://t.co/2vCBDtLh3C,246.0,2530.0,158075.0,1.0,Hollywood,Spam
961,I want a German Shepherd Husky pic.twitter.com/L7vYbKI5IO,0.0,45800.0,,0.0,,Quality
533,"Candy wedding favor ideas we're sweet on, like these grown-up lollipops: http://martha.ms/6018BU1xw pic.twitter.com/qIu1y6ng8O",0.0,183000.0,16.0,0.0,"New York, NY",Quality
10696,BREAKING: Sky Sources: Jose Mourinho told that @manutd manager's job is his if Louis Van Gaal leaves this summer. #SSNHQ,0.0,6300000.0,,0.0,England,Quality
6524,Bulet https://twitter.com/rcdhlm/status/732584283580203009 …,0.0,0.0,0.0,0.0,Depok,Quality
12521,LIFE OF DA PARTY VID EH?https://vine.co/v/O9W7mxM3LBm,58400.0,21400000.0,,0.0,,Quality
8279,Are you ready for your interview? Step Right Up! https://t.co/QdYV2iP4Oy #Salons #Hair #Skin #Health #Wellness https://t.co/5zbHkTFa3G,777.0,914.0,6980.0,1.0,"Jersey City, NJ",Spam
997,He Thinks He Has A Ghost In His House. Does This Video Prove Him Right?  https://t.co/qsLuQQoTFN,4951.0,1606.0,3931.0,0.0,Black Lives Matter City,Spam
540,#Philadelphia https://t.co/Qg7savfgx9,9215.0,16000.0,18015.0,0.0,"Toronto, ON",Spam
9072,Time Renegades: Mystery morphs into melodrama https://t.co/SkBaqJjzNn #entertainment,4429.0,15671.0,22352.0,0.0,michael,Spam
2475,#POTUSLastTweet That's All Folks,1859.0,1791.0,1687.0,1.0,Scranton the Electric City,Spam
9998,"""Yeah but, if you WERE single, would you fancy me?""

""Yeah, okay, whatever you want Jose.""pic.twitter.com/8sZDGaiQyb",0.0,645000.0,1046.0,0.0,Bet Now,Quality
1018,"Trump won't stop watching SNL because ""who knows how long it will be on. It's terrible."" LOL. Lovable goofball.",939.0,692.0,3891.0,1.0,"Manila, Philippines ☀",Spam
9601, You Are Killing My People  ISIS Fighter Who Killed Christians Wants to Follow Jesus After Dream  BB4SP http://t.co/7mHZ9a6yAl,74.0,147.0,4596.0,1.0,"VELTINS-Arena, Gelsenkirchen",Spam
3427,I got hella hoes I got hoes,0.0,0.0,0.0,0.0,"Indianapolis, IN",Quality
422,i like mine alllllllllllllllllllllllllll about me & allllllllllllllllllllllllllllllllll over me,0.0,0.0,631.0,0.0,"Los Angeles, CA",Quality
4779,RT debesstrs: RT DebAlwaystrump: Trump condemns ALL 100%  but MEDIA says okayfor  these Democrat THUGS KKK NeoNAZ https://t.co/s6hRLAqiAF,2682.0,3111.0,11125.0,0.0,NawfBoro North Carolina Artist,Spam
5679,"My man Liam Payne smashed his audition yesterday 
enough love for you bro :)",0.0,28200000.0,,0.0,,Quality
8482,"im ugly,short, my hair is teribble and gigi kapak",0.0,0.0,0.0,0.0,,Quality
10917,He can guess your age https://amp.twimg.com/v/8ef7f14e-328c-4f9a-91a3-2faf3c22f998 …,0.0,2490000.0,,0.0,,Quality
11575,"I know it's not even 10 AM, but is it naptime yet?",0.0,0.0,0.0,0.0,"Boston, MA",Quality
5409,This is why you must be SO careful who you speak to online. Please be safe guys xhttps://twitter.com/skynews/status/732561564163788800 …,0.0,12700000.0,,0.0,,Quality
3031,https://t.co/lsrhNUB57B,85.0,54.0,124.0,0.0,"Limerick, Ireland",Spam
2506,"Currently 3rd Place
Model of the Month
••• VOTE DAILY •••
● CLICK LINK TO VOTE ●
http://YouKandy.com/ShawnaLenee/Vote …
pic.twitter.com/YXY8i2voMW",56800.0,158000.0,,0.0,"Cleveland, OH",Quality
814,ONRPE: #ON hoshi stan? Let's add http://line.me/ti/p/%40dzd3438v …,0.0,0.0,0.0,0.0,,Quality
2847,"How quickly can @HillaryClinton disassociate herself from @georgesoros? It's not good!

http://www.foxnews.com/world/2016/05/16/panama-papers-reveal-george-soros-deep-money-ties-to-secretive-weapons-intel-firm.html …pic.twitter.com/gbFxsjbl5v",42300.0,90500.0,,0.0,"Katowice, Poland",Quality
3432,I might give her a ringhttps://twitter.com/lillexie_19/status/732582605317505024 …,0.0,0.0,2.0,0.0,Htx,Quality
9827,"Find out which Reds may be involved at Euro 2016, as Spain announce their provisional squad: http://bit.ly/1XqfcF1 pic.twitter.com/vQiYeKvGN7",0.0,19000000.0,1275.0,0.0,"Manchester, England",Quality
5347,#BetterAlternativeToDebates they should participate in a show Who wants to be a president https://t.co/mqWQl5mm8y,11328.0,17823.0,9081.0,0.0,Antarctica,Spam
3881,Supreme Court weighs Obama's immigration actions  #politics,4304.0,13929.0,11696.0,0.0,somewhere over the rainbow,Spam
4701,And a pregnant woman at that. I hope she and her baby are ok. That's really horrendous.,2293.0,2962.0,4976.0,1.0,Milano,Spam
6595,"#GenerousMSG has adopted orphans, leprosy patients, prostitutes, transgenders etc. as his own children 
Thank you Dr. @Gurmeetramrahim Ji",0.0,347000.0,,0.0,"Sirsa, India",Quality
5579,Stargazing From the International Space Station via NASA http://ift.tt/1rRGKHd pic.twitter.com/wAalc6txQw,0.0,0.0,0.0,0.0,,Quality
2227,RACIST Transgender Instantly Regrets PUNCHING Black Trump Supporter https://t.co/sFUsVotQVj https://t.co/SBwk8Y2Gpo,0.0,13.0,576.0,0.0,"Lenexa, Kan.",Spam
7468,"#ChristmasAftermath  Second Christmas, of course. https://t.co/6jx45h70R2",13652.0,22747.0,15023.0,1.0,734,Spam
11655,"Trump lies and you won't say ""lie"" https://t.co/9P2cxbsnhk",893.0,806.0,5365.0,1.0,"Des Moines, IA",Spam
11780,"News post: ""Video: Crowd Chants Lock Her Up! When Hillary Clinton Introduced at Trump Inaugural"" https://t.co/vnRdLWVLVY",1033.0,1464.0,17313.0,1.0,"Compton, CA",Spam
9854,I posted a new photo to Facebook http://fb.me/57vKU510a,0.0,0.0,0.0,0.0,,Quality
5939,Be strong now. Don't worry. Things will get better.,0.0,0.0,0.0,0.0,,Quality
9312,Do you know what to do when you get into a #FenderBender? One great tip: Never admit fault too soon! http://bit.ly/1qnwIw8,0.0,0.0,0.0,0.0,"Warwick, RI",Quality
8524,People will continue to violate the law for as long as they are allowed. Stand up for America &amp; enlist at https://t.co/JwmQkVg5As,948.0,98.0,154.0,0.0,CA,Spam
2942,"I need to have this in my phone 
#ALDUBLoversInITALY https://twitter.com/ALDUBSONGS/status/732070465598935040 …",0.0,0.0,24.0,0.0,,Quality
3831,BEST TRUMP TUNE OF THE WEEK! https://t.co/cT1HzksB3H,7496.0,8538.0,842.0,0.0,フィリピン,Spam
8274,2016-05-17 06:45:48.065193 Here's to the crazy ones. The misfits. The rebels. The troublemakers. 100 round peg... https://itunes.apple.com/us/post/idsa.a9829250-1c35-11e6-a21e-17249e995b9c …,,0.0,0.0,0.0,,Quality
7276,"went to a bar w @tweeting_witch & had to write ""so sorry, never let us back in"" on the receipt @ the end of the night",0.0,0.0,,0.0,los angeles,Quality
4019,"No, you're not going to micromanage the non-violent thru stigmatizing them  WE DON'T NEED GUNS Designed to do nothing but mass murdering!",531.0,490.0,1085.0,1.0,East Coast,Spam
